Artist Name,Album Title,Track Title,Record Label,Year,Genre,Style,Tag,Comment,Discogs Release ID
"Toshiko Yonekawa, 山屋清とコンテンポラリー・サウント・オーケストラ",Tapestry Koto & The Occident Hillside 箏　山を詩う,ホーハイ節　Hohai-bushi,Denon,1976,Jazz,Contemporary Jazz,Drums,,https://www.discogs.com/release/7393134
Toto,Toto IV,"Rosanna, Africa",CBS,1982,Rock,Pop Rock,Drums,,https://www.discogs.com/release/723633
Toto Nécessité,Ti Pouchon ,,Mini Records,1982,Latin,Compas,Drums,,https://www.discogs.com/release/8261164
Toubabou,Attente,Ambush,Barclay,1975,Jazz,Folk,Drums,,https://www.discogs.com/release/3389421
Toussaint,"Life, Love And Faith",Fingers And Toes,Reprise Records,1972,Funk / Soul,Bayou Funk,Drums,,https://www.discogs.com/release/1574744
Tower Of Power,Back To Oakland,"Can't You See (You Doin' Me Wrong), Squib Cakes",Warner Bros. Records,1974,Jazz,Jazz-Funk,Drums,,https://www.discogs.com/release/1088586
Tower Of Power,In The Slot,Ebony Jam,Warner Bros. Records,1975,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/575680
"Town Criers, The",Let's Do It,Shakers Life,Not On Label,1970,Rock,Lounge,Drums,,https://www.discogs.com/release/9406594
Towson State University Jazz Ensemble,Jazz 77,,Not On Label,1977,Jazz,Jazz-Rock,Drums,,https://www.discogs.com/release/4706807
Tranquility,Silver,The Driver's Engine,Epic,1972,Rock,Folk Rock,Drums,,https://www.discogs.com/release/8463579
Transes Européennes,Le Bal De La Contemporaine,,Transes Européennes,1986,Electronic,Modern Classical,Drums,,https://www.discogs.com/release/902294
"Transmitters, The","""24 Hours""",,Ebony,1978,Rock,New Wave,Drums,,https://www.discogs.com/release/1552605
Traveler,Lost In The Late Late Show,Don't You Blame It On Me,ABC Records,1978,Rock,,Drums,,https://www.discogs.com/release/5569410
Travis Biggs,Challenge,,TB & C Enterprises,1976,Jazz,Jazz-Funk,Drums,,https://www.discogs.com/release/3966953
"Tremeloes, The","Alan, Dave, Rick And Chip",Cool Jerk,CBS,1967,Rock,Pop Rock,Drums,,https://www.discogs.com/release/2000926
"Tremeloes, The",Even The Bad Times Are Good / Silence Is Golden,Cool Jerk,Epic,1967,Rock,Beat,Drums,,https://www.discogs.com/release/2945586
Trevor Dandy,Don't Cry Little Tree,IS THERE ANY LOVE,Zaza Sound Productions,1970,Funk / Soul,Gospel,Drums,,https://www.discogs.com/release/6194830
Trilark,Trilark,,Handshake Records And Tapes,1982,Electronic,Disco,Drums,,https://www.discogs.com/release/6824683
Trillion,Trillion,Hold Out,Epic,1978,Rock,Prog Rock,Drums,,https://www.discogs.com/release/3021143
Trio Galleta,Estoy Herido,Golpes Diferents = Different Strokers,Odeon Pops,1970,Latin,Rhythm & Blues,Drums,,https://www.discogs.com/release/1313909
Trio Lutajuća Srca,Lutajuća Srca 1,Brod Za Sreću ,PGP RTB,1974,Rock,Folk Rock,Drums,,https://www.discogs.com/release/1054395
Trio Willy Mortier,From Noon To Midnight,,Monde Melody,,Jazz,Latin Jazz,Drums,,https://www.discogs.com/release/2489583
Triste Janero,Meet Triste Janero,Walk On By,White Whale,1969,Jazz,Folk Rock,Drums,,https://www.discogs.com/release/3763008
Triumph,Triumph,What's Another Day Of Rock 'N Roll,Attic,1976,Rock,Hard Rock,Drums,,https://www.discogs.com/release/2583369
Triumvirat,Mediterranean Tales (Across The Waters),Eleven Kids,Harvest,1972,Rock,Krautrock,Drums,,https://www.discogs.com/release/860434
Troels Trier,Rosa,Velkommen Engel,Metronome,1974,Rock,Acid Rock,Drums,,https://www.discogs.com/release/1289871
"Troggs, The",The Trogg Tapes,Rolling Stone,DJM Records,1981,Rock,,Drums,,https://www.discogs.com/release/3410222
Trombones Unlimited,One Of Those Songs,,Liberty,1968,Jazz,Easy Listening,Drums,,https://www.discogs.com/release/6659399
Tropea,Tropea,"Muff, The Bratt",Marlin,1975,Jazz,Soul-Jazz,Drums,,https://www.discogs.com/release/1549491
Trouble Funk,,Let's Get Small,D.E.T.T. Records,1982,Electronic,Go-Go,UBB,,https://www.discogs.com/release/81209
Trubadurzy,Kochana,Tańczyć Z Tobą,Pronit,1970,Rock,,Drums,,https://www.discogs.com/release/4222857
Trúbrot,Undir Áhrifum,Everything's Alright,Parlophone,1970,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/5158040
"True Tones, The",Let’s Get It Together,Let’s Get It Together,Glori Records,1975,Funk / Soul,Gospel,Drums,,https://www.discogs.com/release/6369739
Truth,Get It From The Source,We Are Persuaded,Paragon,1980,Pop,Vocal,Drums,,https://www.discogs.com/release/4171894
"Truthettes, The",Child's Prayer ,,Malaco Records,1981,Funk / Soul,Gospel,Drums,,https://www.discogs.com/release/5595372
Truus Simons,Zoals Ik Ben,Toen Ik Naar 'N Naaste Zocht,Mirasound,,Pop,Gospel,Drums,,https://www.discogs.com/release/2389469
"Tubby Hayes Orchestra, The",The Orchestra,Hey Jude!,Fontana,1970,Jazz,,Drums,,https://www.discogs.com/release/498918
Tubes,Love Bomb,Piece By Piece,Capitol Records,1985,Rock,Pop Rock,Drums,,https://www.discogs.com/release/1663008
"Tubes, The",Outside Inside,Drums,Capitol Records,1983,Electronic,New Wave,Drums,,https://www.discogs.com/release/506339
"Tubes, The",What Do You Want From Live,Drum Solo,A&M Records,1978,Rock,Glam,Drums,,https://www.discogs.com/release/641311
"Tubes, The",Young And Rich,Slipped My Disco,A&M Records,1976,Rock,Prog Rock,Drums,,https://www.discogs.com/release/1022839
Tubeway Army,Tubeway Army,Something's In The House,Beggars Banquet,1979,Electronic,Punk,Drums,,https://www.discogs.com/release/47054
Tucky Buzzard,Buzzard,Who Do You Love,Capitol Records,1971,Rock,Hard Rock,Drums,,https://www.discogs.com/release/1250543
Tucky Buzzard,Tucky Buzzard,Whisky Eyes,Capitol Records,1971,Rock,Hard Rock,Drums,,https://www.discogs.com/release/1250543
Tullio De Piscopo,Suonando La Batteria Moderna,,Vedette Records,1974,Jazz,Education,Drums,,https://www.discogs.com/release/3266175
Turner Bros.,Act 1,Sweetest Thing In The World,MB,1975,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/2545059
"Turning Point, The",Experience The Turningpoint,,Freedom Records,,"Folk, World, & Country",Gospel,Drums,,https://www.discogs.com/release/9912282
"Turtles, The",Present The Battle Of The Bands,I'm Chief Kamanawanalea (We're The Royal Macadamia Nuts),White Whale,1969,Rock,Parody,Drums,,https://www.discogs.com/release/7266738
"Turtles, The",You Baby,You Baby,Rhino Records,1982,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/2005863
Twisted Sister,Stay Hungry,We're Not Gonna Take It,Atlantic,1984,Rock,Heavy Metal,Drums,,https://www.discogs.com/release/419991
Tyggegummibanden,Nu Går Det Løs!,NU GAR DET LOS!,EMI,1974,Pop,Bubblegum,Drums,,https://www.discogs.com/release/5733110
Tyrone Thomas and the Whole Darn Family,Has Arrived,Seven Minutes of Funk,Soul International Records,,Funk / Soul,Soul,UBB,,https://www.discogs.com/release/1183560
U-No-Hoo,Sunshine & Smiles,I Believe In Music,Pixie Records,1977,Pop,,Drums,,https://www.discogs.com/release/7720420
U.S. Apple Corps,Let The Music Take Your Mind,,Plantation Records,1976,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/6212057
"U.S. Army Band And West Point Band, U.S. Military Academy Band",Time Out,,Century Records,,Brass & Military,Military,Drums,,https://www.discogs.com/release/3072538
U2,The Joshua Tree,Bullet The Blue Sky,Island Records,1987,Rock,Pop Rock,Drums,,https://www.discogs.com/release/1341431
U2,War,"Sunday Bloody Sunday, The Refugee",Island Records,1983,Rock,New Wave,Drums,,https://www.discogs.com/release/786161
Udo,Udo '71,Peace Now,Ariola,1970,Funk / Soul,Pop Rock,Drums,,https://www.discogs.com/release/514498
Udo Lindenberg Und Das Panikorchester,Galaxo Gang,Gene Galaxo: 1990,Telefunken,1976,Rock,Classic Rock,Drums,,https://www.discogs.com/release/382769
Udo Lindenberg Und Das Panikorchester,Galaxo Gang (Das Sind Die Herrn Vom Andern Stern),,Telefunken,1976,Rock,,Drums,,https://www.discogs.com/release/9430953
UFO,Ain't Misbehavin',Hunger In The Night,FM,1988,Rock,Hard Rock,Drums,,https://www.discogs.com/release/2974992
UFO,Mechanix,Doing It All For You,Chrysalis,1982,Rock,Hard Rock,Drums,,https://www.discogs.com/release/1642037
UFO,No Place To Run,This Fire Burns Tonight,Chrysalis,1980,Rock,Hard Rock,Drums,,https://www.discogs.com/release/1439935
UFO,Obsession,Pack It Up (And Go),Chrysalis,1978,Rock,Hard Rock,Drums,,https://www.discogs.com/release/973672
Ulrich Hundt & Schroeder,Auf Freiem Fuß....!!!,Amok,Zarah Zylinder Records,1977,Electronic,Krautrock,Drums,,https://www.discogs.com/release/3190821
Ultrafunk,Ultrafunk,"Who Is He And What Is He To You, Buffalo Soldier",Contempo,1975,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/1066549
Uncle Chapin,Uncle Chapin,,Polydor,1970,Jazz,Jazz-Rock,Drums,,https://www.discogs.com/release/2146596
Uncle Louie,Uncle Louie's Here,"I Like Funky Music, Badd Motor Folk",Marlin,1979,Funk / Soul,Disco,UBB,,https://www.discogs.com/release/780197
"Underdogs (Pig, Mann & Edwards), The",Wasting Our Time,It's A Blessing,Pye Records,1970,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/2282477
"Undisputed Truth, The",Cosmic Truth,UFO's,Gordy,1975,Funk / Soul,Psychedelic,Drums,,https://www.discogs.com/release/552622
"Unfolding, The",How To Blow Your Mind And Have A Freak-Out Party,I've Got A Zebra - She Can Fly,Audio Fidelity,1967,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/1516279
Uni Sono,Unisono,"Jedi And Rekku (Redi Jekku, Pennut)",Hi-Hat,1975,Jazz,Fusion,Drums,,https://www.discogs.com/release/762556
União Black,União Black,,Polydor,1977,Latin,Funk,Drums,,https://www.discogs.com/release/2580052
Unicorn,Blue Pine Trees,In The Gym,Capitol Records,1974,Rock,Folk Rock,Drums,,https://www.discogs.com/release/3391382
Unicorn,Uphill All The Way,Never Going Back,Transatlantic Records,1971,Rock,Folk Rock,Drums,,https://www.discogs.com/release/3191531
Unit Four Plus Two,Unit Four Plus Two,I Will,Fontana,1969,Rock,Folk Rock,Drums,,https://www.discogs.com/release/3374432
"United States Army Field Band, The",Sing Out For America,Lean On Me,Century Records,1973,Jazz,Vocal,Drums,,https://www.discogs.com/release/4024631
"United States Of America, The",The United States Of America,,Columbia,1968,Electronic,Psychedelic Rock,Drums,,https://www.discogs.com/release/185342
University Of Bridgeport Jazz-Rock Ensemble,Rock: Man And His Music,Scorpio,Keyboard Publications,1973,Jazz,Education,Drums,,https://www.discogs.com/release/2949026
"University Of Miami Concert Jazz Band, The",Hansen's New Jazz Band Sampler ,,Hansen Records,1977,Jazz,Jazz-Funk,Drums,,https://www.discogs.com/release/6607238
Unknown Artist,12 Tops - Todays Top Hits,Ain't No Sunshine,Stereo Gold Award,1973,Rock,Pop Rock,Drums,,https://www.discogs.com/release/1240502
Unknown Artist,16 Loeigoeie Discotheek Stampers,December 63,Home Sweet Home Sound,1976,Funk / Soul,Disco,Drums,,https://www.discogs.com/release/5778826
Unknown Artist,Add Rhythm To Your Own Melody Volume 1 - Dance Time,"Quickstep, Foxtrot, Slow Waltz, Cha Cha",Ad-Rhythm,1966,Latin,Cha-Cha,Drums,,https://www.discogs.com/release/3842591
Unknown Artist,Add Rhythm To Your Own Melody Volume 2 - Latin American,"Bossa Nova, Samba, Rhumba, Tango",Ad-Rhythm,1966,Jazz,Afro-Cuban Jazz,Drums,,https://www.discogs.com/release/2982577
Unknown Artist,Add Rhythm To Your Own Melody Volume 3 Pop Time,"Twist, Slow Ballad, Rock-A-Latin, Two Beat",Ad-Rhythm,1967,Latin,,Drums,,https://www.discogs.com/release/5377715
Unknown Artist,Disco Soul Vol. 1,Superstition,Disc'Az,,Funk / Soul,Disco,Drums,,https://www.discogs.com/release/4888197
Unknown Artist,Disco Two,,Windmill,1974,Rock,Soul,Drums,,https://www.discogs.com/release/2078509
Unknown Artist,England's 12 Top Pops,I'M GONNA LOVE YOU JUST A LITTLE BIT MORE,Delta,,Rock,,Drums,,https://www.discogs.com/release/7402985
Unknown Artist,Euro Top Pop,Put Your Hand In The Hand,Music For Pleasure,,Rock,,Drums,,https://www.discogs.com/release/7412266
Unknown Artist,For Guitars Only / Skin Sounds,Tighten Up,Impress,1973,Funk / Soul,,Drums,,https://www.discogs.com/release/4368170
Unknown Artist,Get Up And Boogie ,,T.E.J. Records,1976,Rock,Soul,Drums,,https://www.discogs.com/release/3888844
Unknown Artist,Hal Leonard Jazz Ensemble 1989-90,,Hal Leonard Publishing Corporation,1989,Jazz,Educational,Drums,,https://www.discogs.com/release/5981985
Unknown Artist,Hot Hits 10,JESUS,Music For Pleasure,1972,Rock,Blues Rock,Drums,,https://www.discogs.com/release/3243033
Unknown Artist,Hot Hits 6,,Music For Pleasure,1971,Rock,Reggae,Drums,,https://www.discogs.com/release/1764385
Unknown Artist,Hot Pants In Stereo,DO YOU THINK IT'S RIGHT,Sonic,,Rock,Pop Rock,Drums,,https://www.discogs.com/release/3448613
Unknown Artist,"Hustle, Bus Stop And Line Dances",,Gateway Records,,Funk / Soul,Disco,Drums,,https://www.discogs.com/release/3852156
Unknown Artist,Jazz On The Road,,Hoctor Records,1974,Jazz,Funk,Drums,,https://www.discogs.com/release/1995803
Unknown Artist,Million Sellers Of The Sixties Volume 1,,Boulevard,1971,Jazz,Easy Listening,Drums,,https://www.discogs.com/release/1745634
Unknown Artist,Philadelphia Sound,,Silver Sound,,Funk / Soul,,Drums,,https://www.discogs.com/release/7082969
Unknown Artist,Soul Hits,,Music For Pleasure,1970,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/849046
Unknown Artist,Sounds Like Hits № 11,Na Na Hey Hey Kiss Him Goodbye,Rediffusion,1970,Pop,,Drums,,https://www.discogs.com/release/9929979
Unknown Artist,Space Invaders,,Gateway Records,1982,Electronic,Movie Effects,Drums,,https://www.discogs.com/release/2172167
Unknown Artist,Super Hitparade,GREASE,SST,1975,Pop,Europop,Drums,,https://www.discogs.com/release/8811893
Unknown Artist,The Producer: Production Music Disc 10: Thematic Music,,TM Productions,,Electronic,Big Band,Drums,,https://www.discogs.com/release/1849961
Unknown Artist,This Is Country Rock,,Music For Pleasure,1971,Rock,Country Rock,Drums,,https://www.discogs.com/release/2903308
Unknown Artist,Top Of The Pops Vol. 29,Superstition,Hallmark Records,1973,Rock,,Drums,,https://www.discogs.com/release/1754735
Unknown Artist,World Top 12 (Vol. 039),AIN'T NO SUNSHINE,Flag Records,1972,Rock,,Drums,,https://www.discogs.com/release/1745487
Uno Naissoo,Mälestusi Kodust,Kapriis = Caprice,Мелодия,1978,Jazz,Jazz-Funk,Drums,,https://www.discogs.com/release/3199145
"Unspoken Word, The",The Unspoken Word,Pillow,ATCO Records,1970,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/726901
Up Front,,Infatuation,I.R.S. Records,1980,Rock,Garage Rock,UBB,,https://www.discogs.com/release/1375988
Up With People,Up With People,Man's Gotta Go Somewhere,Up With People! Records,1977,Non-Music,Gospel,Drums,,https://www.discogs.com/release/1056851
Upp,Upp,Give It to You,Epic,1975,Funk / Soul,Funk,UBB,,https://www.discogs.com/release/783924
UPP,This Way,Groovin' Mood,Epic,1976,Rock,Funk,Drums,,https://www.discogs.com/release/3995023
"Upsetters + Friends, The",The Upsetter Collection,,Trojan Records,,Reggae,Reggae,Drums,,https://www.discogs.com/release/551854
Urban Ensemble,The Music Of Roland Vazquez,,Arista GRP,1979,Jazz,Jazz-Funk,Drums,,https://www.discogs.com/release/2020352
Urbie Green,Bein' Green,I Got Love,Project 3 Total Sound,1972,Jazz,Soul-Jazz,Drums,,https://www.discogs.com/release/3772170
Uriah Heep,...Very 'Eavy Very 'Umble...,Walking In Your Shadow,Vertigo,1970,Rock,Hard Rock,Drums,,https://www.discogs.com/release/5018786
Urszula Dudziak,Midnight Rain,Night In Tunisia,Arista,1977,Jazz,,Drums,,https://www.discogs.com/release/1344208
Urszula Dudziak,Urszula,Mosquito Bite,Arista,1975,Jazz,Fusion,Drums,,https://www.discogs.com/release/2741845
"Uschi Brüning, Günther Fischer-Quintett",Uschi Brüning Und Das Günther Fischer-Quintett,Welch Ein Zufall,AMIGA,1973,Jazz,Art Rock,Drums,,https://www.discogs.com/release/470381
V.O.S. Trio,Super Lemon,,Valley Of Sound Records,1974,Rock,Rock & Roll,Drums,,https://www.discogs.com/release/2051765
V'Moto-Rock,V'Moto-Rock,"Ezer Fal, Ezer Szó, Ezer Dal",Pepita,1978,Rock,Pop Rock,Drums,,https://www.discogs.com/release/2384834
"Václav Týfa, Konstelace Josefa Vobruby",Václav Týfa,,Supraphon,1975,Jazz,Prog Rock,Drums,,https://www.discogs.com/release/1772050
Valhalla,Valhalla,Hard Times,United Artists Records,1969,Rock,Hard Rock,Drums,,https://www.discogs.com/release/3333994
Van Der Graaf Generator,The Aerosol Grey Machine,Black Smoke Yen,Fontana,1974,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/5747407
Van Der Graaf Generator,World Record,A Place To Survive,Charisma,1976,Rock,Prog Rock,Drums,,https://www.discogs.com/release/1533507
Van Halen,Diver Down,"Intruder, Little Guitars",Warner Bros. Records,1982,Rock,Hard Rock,Drums,,https://www.discogs.com/release/4098189
Van McCoy,The Disco Kid,Change With The Times,H & L Records,1976,Funk / Soul,Disco,Drums,,https://www.discogs.com/release/1007776
Vanilla Fudge,Near The Beginning,Break Song,ATCO Records,1969,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/590806
Vanilla Fudge,The Beat Goes On,The Beat Goes On [1],Edsel Records,2008,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/8669219
Vanity,Wild Animal,Mechanical Emotion,Motown,1984,Electronic,Electro,Drums,,https://www.discogs.com/release/143588
Vanity 6,Vanity 6,Nasty Girl,Warner Bros. Records,1982,Funk / Soul,Synth-pop,Drums,,https://www.discogs.com/release/560291
Vanusa,Vanusa,Caminhemos,RCA Victor,1969,Latin,MPB,Drums,,https://www.discogs.com/release/3191446
Various,'Round Nassau Town,,Island Artists,,"Folk, World, & Country",Calypso,Drums,,https://www.discogs.com/release/5109847
Various,"""Music Makers"" Percussion",,Chevron,1974,Jazz,Education,Drums,,https://www.discogs.com/release/1452988
Various,16 Sappige Zomersongs,DON'T BE CRUEL,Omega International,1975,Funk / Soul,Schlager,Drums,,https://www.discogs.com/release/934926
Various,21 Guitar Hits,,Ahed,1978,Rock,Surf,Drums,,https://www.discogs.com/release/4246050
Various,30 Years of Funtastic TV Toons 1960,,Concept Records,1990,Children's,,Drums,,https://www.discogs.com/release/11110672
Various,6 Ленинградский Фестиваль Рок-Музыки,,Мелодия,1990,Rock,,Drums,,https://www.discogs.com/release/2445932
Various,A Festival Of Inspiration Showcase Of 14 Superb Performances,,Word,,Non-Music,Gospel,Drums,,https://www.discogs.com/release/9861100
Various,A Kenguru Zenéje (Original Sound Track Recording From The Film The Kangaroo),,Pepita,1976,Rock,Soundtrack,Drums,,https://www.discogs.com/release/1611708
Various,A Rediffusion International Music Recording,,Rediffusion,1971,Jazz,Easy Listening,Drums,,https://www.discogs.com/release/6692686
Various,A Ty Się Bracie Nie Denerwuj,A Ty Się Bracie Nie Denerwuj,Polskie Nagrania Muza,1974,Jazz,Vocal,Drums,,https://www.discogs.com/release/5609321
Various,"ADD•A•BEAT Volume One ""Rock Live Recorded Rhythms""",,Add A Beat,1973,Rock,,Drums,,https://www.discogs.com/release/7045158
